 2017-02-22 09:39:46,197 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 7ms)
 2017-02-22 09:39:46,198 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-02-22 09:39:46,206 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 7ms)
 2017-02-22 09:39:46,214 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-02-22 09:39:46,221 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 7ms)
 2017-02-22 09:39:46,222 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-02-22 09:39:46,230 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 7ms)
 2017-02-22 09:39:46,252 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-02-22 09:39:46,259 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 6ms)
 2017-02-22 09:39:46,259 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-02-22 09:39:46,266 [P4900/D7/T41] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 7ms)
 2017-02-22 09:39:46,875 [P4900/D7/T41] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-02-22 09:39:46,998 [P4900/D7/T41] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-02-22 09:39:47,020 [P4900/D7/T41] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-02-22 09:39:47,060 [P4900/D7/T41] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-02-22 09:39:47,068 [P4900/D7/T41] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1230ms)
 2017-02-22 09:39:47,158 [P4900/D7/T19] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49749/umbraco (UmbracoModule request)
 2017-02-22 09:39:47,290 [P4900/D7/T21] INFO  umbraco.content - Load Xml from file...
 2017-02-22 09:39:47,291 [P4900/D7/T21] INFO  umbraco.content - Loaded Xml from file.
 2017-02-22 09:39:47,609 [P4900/D7/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2017-02-22 09:39:47,622 [P4900/D7/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 13ms)
 2017-02-22 09:39:48,161 [P4900/D7/T19] ERROR Umbraco.Web.WebServices.SaveFileController - An error occurred saving a file. Please make sure that you do not have 2 templates with the same alias
System.IO.IOException: The process cannot access the file 'C:\Users\steve\Desktop\Udivklingsmiljøer\AarhusWebDevCoop\AarhusWebDevCoop\Views\ContactPage.cshtml' because it is being used by another process.
   at System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   at System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath, Boolean checkHost)
   at System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share, Int32 bufferSize)
   at Umbraco.Core.IO.PhysicalFileSystem.AddFile(String path, Stream stream, Boolean overrideIfExists)
   at Umbraco.Core.IO.ViewHelper.UpdateViewFile(ITemplate t, String currentAlias)
   at Umbraco.Core.Persistence.Repositories.TemplateRepository.PersistUpdatedItem(ITemplate entity)
   at Umbraco.Core.Cache.FullDataSetRepositoryCachePolicy`2.CreateOrUpdate(TEntity entity, Action`1 persistMethod)
   at Umbraco.Core.Persistence.Repositories.RepositoryBase`2.PersistUpdatedItem(IEntity entity)
   at Umbraco.Core.Persistence.UnitOfWork.PetaPocoUnitOfWork.Commit(Action`1 transactionCompleting)
   at Umbraco.Core.Persistence.UnitOfWork.PetaPocoUnitOfWork.Commit()
   at Umbraco.Core.Services.FileService.SaveTemplate(ITemplate template, Int32 userId)
   at umbraco.cms.businesslogic.template.Template.Save()
   at Umbraco.Web.WebServices.SaveFileController.SaveTemplate(String templateName, String templateAlias, String templateContents, Int32 templateId, Int32 masterTemplateId)
 2017-02-22 09:39:51,785 [P4900/D7/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-02-22 09:39:51,797 [P4900/D7/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 12ms)
 2017-02-22 09:39:51,909 [P4900/D7/T21] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.cms.businesslogic.macro.IMacroEngine
 2017-02-22 09:39:51,916 [P4900/D7/T21] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.cms.businesslogic.macro.IMacroEngine, found 0 (took 7ms)
 2017-02-22 09:40:06,051 [P4900/D6/T62] INFO  Umbraco.Core.UmbracoApplicationBase - Application shutdown. Details: BinDirChangeOrDirectoryRename

_shutDownMessage=Change Notification for critical directories.
bin dir change or directory rename
HostingEnvironment initiated shutdown
Change in C:\Users\steve\AppData\Local\Temp\Temporary ASP.NET Files\vs\b41654fb\6a3b2eda\hash\hash.web
Change in C:\Users\steve\AppData\Local\Temp\Temporary ASP.NET Files\vs\b41654fb\6a3b2eda\hash\hash.web
HostingEnvironment caused shutdown

_shutDownStack=   at System.Environment.GetStackTrace(Exception e, Boolean needFileInfo)
   at System.Environment.get_StackTrace()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownInternal()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownWithoutDemand()
   at System.Web.HttpRuntime.ShutdownAppDomain(String stackTrace)
   at System.Web.HttpRuntime.OnCriticalDirectoryChange(Object sender, FileChangeEvent e)
   at System.Web.FileChangesMonitor.OnCriticaldirChange(Object sender, FileChangeEvent e)
   at System.Web.DirectoryMonitor.FireNotifications()
   at System.Web.Util.WorkItem.CallCallbackWithAssert(WorkItemCallback callback)
   at System.Web.Util.WorkItem.OnQueueUserWorkItemCompletion(Object state)
   at System.Threading.QueueUserWorkItemCallback.WaitCallback_Context(Object state)
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.QueueUserWorkItemCallback.System.Threading.IThreadPoolWorkItem.ExecuteWorkItem()
   at System.Threading.ThreadPoolWorkQueue.Dispatch()
   at System.Threading._ThreadPoolWaitCallback.PerformWaitCallback()
 2017-02-22 09:40:45,251 [P4900/D7/T52] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.ICacheRefresher
 2017-02-22 09:40:45,263 [P4900/D7/T52] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 0 (took 12ms)
 2017-02-22 09:40:47,343 [P4900/D7/T17] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-02-21 09:40:47
 2017-02-22 09:51:43,153 [P4900/D7/T146] INFO  Umbraco.Core.Logging.OwinLogger - Event Id: 0, state: User logged will be logged out due to timeout: stephankmo@gmail.com, IP Address: ::1
 2017-02-22 09:51:49,135 [P4900/D7/T136] INFO  Umbraco.Core.Logging.OwinLogger - Event Id: 0, state: User logged will be logged out due to timeout: stephankmo@gmail.com, IP Address: ::1
 2017-02-22 10:00:24,136 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Terminating
 2017-02-22 10:00:24,136 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Waiting for tasks to complete
 2017-02-22 10:00:24,138 [P4900/D7/T200] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Tasks completed, terminated
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Core.MainDom - Stopping...
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Core.MainDom - Released MainDom.
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [Umbraco.Web.Scheduling.IBackgroundTask] Terminating
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [Umbraco.Web.Scheduling.IBackgroundTask] Waiting for tasks to complete
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Terminating
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Waiting for tasks to complete
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Terminating
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Waiting for tasks to complete
 2017-02-22 10:00:24,180 [P4900/D7/T53] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [Umbraco.Web.Scheduling.IBackgroundTask] Tasks completed, terminated
 2017-02-22 10:00:24,180 [P4900/D7/T176] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Tasks completed, terminated
 2017-02-22 10:00:24,180 [P4900/D7/T236] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Tasks completed, terminated
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Terminating
 2017-02-22 10:00:24,180 [P4900/D7/T235] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Waiting for tasks to complete
 2017-02-22 10:00:24,180 [P4900/D7/T64] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Tasks completed, terminated
 2017-02-22 10:00:54,215 [P4900/D7/T206] INFO  Umbraco.Core.UmbracoApplicationBase - Application shutdown. Details: BinDirChangeOrDirectoryRename

_shutDownMessage=Change Notification for critical directories.
bin dir change or directory rename
HostingEnvironment initiated shutdown
Change Notification for critical directories.
bin dir change or directory rename
Change Notification for critical directories.
bin dir change or directory rename
HostingEnvironment caused shutdown

_shutDownStack=   at System.Environment.GetStackTrace(Exception e, Boolean needFileInfo)
   at System.Environment.get_StackTrace()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownInternal()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownWithoutDemand()
   at System.Web.HttpRuntime.ShutdownAppDomain(String stackTrace)
   at System.Web.HttpRuntime.OnCriticalDirectoryChange(Object sender, FileChangeEvent e)
   at System.Web.FileChangesMonitor.OnCriticaldirChange(Object sender, FileChangeEvent e)
   at System.Web.DirectoryMonitor.FireNotifications()
   at System.Web.Util.WorkItem.CallCallbackWithAssert(WorkItemCallback callback)
   at System.Web.Util.WorkItem.OnQueueUserWorkItemCompletion(Object state)
   at System.Threading.QueueUserWorkItemCallback.WaitCallback_Context(Object state)
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.QueueUserWorkItemCallback.System.Threading.IThreadPoolWorkItem.ExecuteWorkItem()
   at System.Threading.ThreadPoolWorkQueue.Dispatch()
   at System.Threading._ThreadPoolWaitCallback.PerformWaitCallback()
 2017-02-22 10:04:46,825 [P4900/D8/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.9 application starting on DESKTOP-C826T1M
 2017-02-22 10:04:46,838 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-02-22 10:04:46,845 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 7ms)
 2017-02-22 10:04:46,882 [P4900/D8/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-02-22 10:04:46,883 [P4900/D8/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-02-22 10:04:46,887 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-02-22 10:04:47,103 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 215ms)
 2017-02-22 10:04:47,114 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-02-22 10:04:47,121 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 6ms)
 2017-02-22 10:04:47,122 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-02-22 10:04:47,130 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 7ms)
 2017-02-22 10:04:47,139 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-02-22 10:04:47,146 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 7ms)
 2017-02-22 10:04:47,146 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-02-22 10:04:47,154 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 7ms)
 2017-02-22 10:04:47,177 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-02-22 10:04:47,184 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 7ms)
 2017-02-22 10:04:47,184 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-02-22 10:04:47,188 [P4900/D8/T1] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 3ms)
 2017-02-22 10:04:47,821 [P4900/D8/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-02-22 10:04:47,951 [P4900/D8/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-02-22 10:04:47,962 [P4900/D8/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-02-22 10:04:48,001 [P4900/D8/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-02-22 10:04:48,021 [P4900/D8/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1248ms)
 2017-02-22 10:04:48,109 [P4900/D8/T258] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49749/umbraco (UmbracoModule request)
 2017-02-22 10:04:48,222 [P4900/D8/T258] INFO  umbraco.content - Load Xml from file...
 2017-02-22 10:04:48,223 [P4900/D8/T258] INFO  umbraco.content - Loaded Xml from file.
 2017-02-22 10:04:48,543 [P4900/D8/T258] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2017-02-22 10:04:48,556 [P4900/D8/T258] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 13ms)
 2017-02-22 10:04:54,122 [P4900/D8/T258] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-02-22 10:04:54,132 [P4900/D8/T258] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 9ms)
 2017-02-22 10:04:54,237 [P4900/D8/T258] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.cms.businesslogic.macro.IMacroEngine
 2017-02-22 10:04:54,244 [P4900/D8/T258] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.cms.businesslogic.macro.IMacroEngine, found 0 (took 7ms)
 2017-02-22 10:04:59,896 [P4900/D8/T251] INFO  Umbraco.Web.Mvc.UmbracoPageResult - Executing Umbraco RouteDefinition controller
 2017-02-22 10:04:59,905 [P4900/D8/T251] INFO  Umbraco.Web.Mvc.UmbracoPageResult - Finished (took 8ms)
 2017-02-22 10:05:48,266 [P4900/D8/T253] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-02-21 10:05:48
 2017-02-22 10:06:57,664 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Terminating
 2017-02-22 10:06:57,664 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Waiting for tasks to complete
 2017-02-22 10:06:57,664 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [Umbraco.Web.Scheduling.IBackgroundTask] Terminating
 2017-02-22 10:06:57,664 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [Umbraco.Web.Scheduling.IBackgroundTask] Waiting for tasks to complete
 2017-02-22 10:06:57,680 [P4900/D8/T242] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledPublishing] Tasks completed, terminated
 2017-02-22 10:06:57,680 [P4900/D8/T256] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [Umbraco.Web.Scheduling.IBackgroundTask] Tasks completed, terminated
 2017-02-22 10:06:57,717 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Terminating
 2017-02-22 10:06:57,717 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Waiting for tasks to complete
 2017-02-22 10:06:57,717 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Terminating
 2017-02-22 10:06:57,717 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Waiting for tasks to complete
 2017-02-22 10:06:57,717 [P4900/D8/T249] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [LogScrubber] Tasks completed, terminated
 2017-02-22 10:06:57,717 [P4900/D8/T249] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Tasks completed, terminated
 2017-02-22 10:06:57,717 [P4900/D8/T224] INFO  Umbraco.Core.MainDom - Stopping...
 2017-02-22 10:06:57,717 [P4900/D8/T224] INFO  Umbraco.Core.MainDom - Released MainDom.
 2017-02-22 10:06:57,717 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Terminating
 2017-02-22 10:06:57,717 [P4900/D8/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Waiting for tasks to complete
 2017-02-22 10:06:57,717 [P4900/D8/T254] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [KeepAlive] Tasks completed, terminated
 2017-02-22 10:07:06,624 [P4900/D9/T216] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.5.9 application starting on DESKTOP-C826T1M
 2017-02-22 10:07:06,637 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-02-22 10:07:06,645 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Hash determined (took 7ms)
 2017-02-22 10:07:06,683 [P4900/D9/T216] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-02-22 10:07:06,684 [P4900/D9/T216] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-02-22 10:07:06,688 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
 2017-02-22 10:07:06,909 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 0 (took 220ms)
 2017-02-22 10:07:06,919 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-02-22 10:07:06,927 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 7ms)
 2017-02-22 10:07:06,927 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-02-22 10:07:06,934 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 0 (took 7ms)
 2017-02-22 10:07:06,944 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.Mvc.SurfaceController
 2017-02-22 10:07:06,947 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 0 (took 3ms)
 2017-02-22 10:07:06,947 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
 2017-02-22 10:07:06,955 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 0 (took 7ms)
 2017-02-22 10:07:06,979 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
 2017-02-22 10:07:06,986 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 0 (took 7ms)
 2017-02-22 10:07:06,987 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
 2017-02-22 10:07:06,994 [P4900/D9/T216] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 0 (took 7ms)
 2017-02-22 10:07:07,614 [P4900/D9/T216] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-02-22 10:07:07,740 [P4900/D9/T216] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-02-22 10:07:07,754 [P4900/D9/T216] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-02-22 10:07:07,795 [P4900/D9/T216] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-02-22 10:07:07,812 [P4900/D9/T216] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 1235ms)
 2017-02-22 10:07:07,903 [P4900/D9/T256] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49749/umbraco (UmbracoModule request)
 2017-02-22 10:07:08,014 [P4900/D9/T256] INFO  umbraco.content - Load Xml from file...
 2017-02-22 10:07:08,015 [P4900/D9/T256] INFO  umbraco.content - Loaded Xml from file.
 2017-02-22 10:07:08,327 [P4900/D9/T256] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
 2017-02-22 10:07:08,337 [P4900/D9/T256] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 0 (took 9ms)
 2017-02-22 10:07:09,385 [P4900/D9/T256] INFO  Umbraco.Web.Mvc.UmbracoPageResult - Executing Umbraco RouteDefinition controller
 2017-02-22 10:07:13,204 [P4900/D9/T256] INFO  Umbraco.Core.PluginManager - Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-02-22 10:07:13,209 [P4900/D9/T256] INFO  Umbraco.Core.PluginManager - Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 0 (took 4ms)
 2017-02-22 10:07:13,315 [P4900/D9/T256] INFO  Umbraco.Core.PluginManager - Starting resolution types of umbraco.cms.businesslogic.macro.IMacroEngine
 2017-02-22 10:07:13,320 [P4900/D9/T256] INFO  Umbraco.Core.PluginManager - Completed resolution of types of umbraco.cms.businesslogic.macro.IMacroEngine, found 0 (took 4ms)
 2017-02-22 10:07:14,295 [P4900/D9/T256] INFO  Umbraco.Web.Mvc.UmbracoPageResult - Finished (took 4910ms)
 2017-02-22 10:07:27,778 [P4900/D8/T224] INFO  Umbraco.Core.UmbracoApplicationBase - Application shutdown. Details: BinDirChangeOrDirectoryRename

_shutDownMessage=Change Notification for critical directories.
bin dir change or directory rename
HostingEnvironment initiated shutdown
Change in C:\Users\steve\AppData\Local\Temp\Temporary ASP.NET Files\vs\b41654fb\6a3b2eda\hash\hash.web
Change in C:\Users\steve\AppData\Local\Temp\Temporary ASP.NET Files\vs\b41654fb\6a3b2eda\hash\hash.web
HostingEnvironment caused shutdown

_shutDownStack=   at System.Environment.GetStackTrace(Exception e, Boolean needFileInfo)
   at System.Environment.get_StackTrace()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownInternal()
   at System.Web.Hosting.HostingEnvironment.InitiateShutdownWithoutDemand()
   at System.Web.HttpRuntime.ShutdownAppDomain(String stackTrace)
   at System.Web.HttpRuntime.OnCriticalDirectoryChange(Object sender, FileChangeEvent e)
   at System.Web.FileChangesMonitor.OnCriticaldirChange(Object sender, FileChangeEvent e)
   at System.Web.DirectoryMonitor.FireNotifications()
   at System.Web.Util.WorkItem.CallCallbackWithAssert(WorkItemCallback callback)
   at System.Web.Util.WorkItem.OnQueueUserWorkItemCompletion(Object state)
   at System.Threading.QueueUserWorkItemCallback.WaitCallback_Context(Object state)
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)
   at System.Threading.QueueUserWorkItemCallback.System.Threading.IThreadPoolWorkItem.ExecuteWorkItem()
   at System.Threading.ThreadPoolWorkQueue.Dispatch()
   at System.Threading._ThreadPoolWaitCallback.PerformWaitCallback()
 2017-02-22 10:07:50,322 [P4900/D9/T224] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [ScheduledTasks] Terminating
